en_prefix,en_wordform,category,pos_gloss,nl_wordform,de_prefix,de_wordform,he_prefix,he_wordform,es_wordform,it_wordform,fr_wordform,ru_wordform,zh_wordform,mcrae_concept,buchanan_cue,swow_cue,binder_word,glasgow_word,subtlex_spelling,alignment,neighbour_overlap,editdistance,k,n,zipf_freq_l1,zipf_freq_l2,passes_concept_filter,passes_wiki_filter,global_semantic_density_l1,global_semantic_density_l2,local_semantic_density_l1,local_semantic_density_l2,KF,ln(KF),BNC,ln(BNC),Familiarity,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_%_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,%_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisF&S,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Ency,Num_Tax,frequency_feature,id,participantID,age,education,mean r,vision,bright,dark,color,pattern,large,small,motion,biomotion,fast,slow,shape,complexity,face,body,touch,temperature,texture,weight,pain,audition,loud,low,high,sound,music,speech,taste,smell,head,upperlimb,lowerlimb,practice,landmark,path,scene,near,toward,away,number,time,duration,long,short,caused,consequential,social,human,communication,self,cognition,benefit,harm,pleasant,unpleasant,happy,sad,angry,disgusted,fearful,surprised,drive,needs,attention,arousal,word length,word frequency,word log10 frequency,length,AROU_M,AROU_SD,AROU_N,VAL_M,VAL_SD,VAL_N,DOM_M,DOM_SD,DOM_N,CNC_M,CNC_SD,CNC_N,IMAG_M,IMAG_SD,IMAG_N,FAM_M,FAM_SD,FAM_N,AOA_M,AOA_SD,AOA_N,SIZE_M,SIZE_SD,SIZE_N,GEND_M,GEND_SD,GEND_N,FreqCount,Cbeebies_freq,CBBC_freq,BNC_freq,LogFreq(Zipf),LogFreqCbeebies(Zipf),LogFreqCBBC(Zipf),LogFreqBNC(Zipf),CD_count,CD_count_Cbeebies,CD,CD_cbeebies,CD_cbbc,DomPoSFreq,DomPoSLemmaTotalFreq,CapitFreq,Hyphen,Freq_double_entry,dom_pos_pct
to,disturb,communication,verb,storen,,,,,,,,,,,disturb,disturb,,disturb,disturb,0.17627679411710700,31.85,6.6,100.0,990.05,3.62,3.705833333333330,1.0,0.85,0.22568987287466900,0.30459396163737500,223.66335781050400,293.7981714678100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,673096.8,61280.14,34.98,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.2727,2.3776,33.0,2.7097,1.0532,31.0,4.5625,2.2904,32.0,2.9118,1.3798,34.0,3.5152,1.1838,33.0,5.3125,1.3332,32.0,3.9118,1.1471,34.0,4.4286,1.0767,35.0,4.2813,0.7597,32.0,1017.0,39.0,104.0,641.0,3.7,3.83,3.89,3.81,895.0,36.0,0.02,0.007,0.019,1010.0,2096.0,12.0,0.0,,99.3117010816126
to,knock,communication,verb,kloppen,,,,,,,,,,,,knock,,knock,knock,0.1920061540884520,29.65,5.35,100.0,922.4,4.35,4.358333333333330,1.0,0.65,0.2168913431720860,0.26678127553303300,200.2293694124040,245.081555214412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64833.06,5536.77,46.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.875,2.0729,32.0,4.8333,0.9339,30.0,5.3871,1.4296,31.0,5.8065,1.2292,31.0,5.5806,1.4541,31.0,6.3214,1.0369,28.0,2.75,1.2748,32.0,3.9032,1.4669,31.0,4.5625,1.1709,32.0,10607.0,684.0,983.0,1975.0,4.72,5.07,4.86,4.29,6909.0,366.0,0.153,0.076,0.124,10376.0,21344.0,1424.0,0.0,,97.82219289148680
to,laugh,communication,verb,lachen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,listen,communication,verb,luisteren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,scream,communication,verb,schreeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,shout,communication,verb,roepen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,sing,communication,verb,zingen,,,,,,,,,,,sing,sing,,sing,sing,0.33094828130936000,31.517241379310300,5.0,100.0,909.2758620689660,4.57,4.56875,1.0,0.5862068965517240,0.21006808926701600,0.27230654174673300,191.21950560493000,243.254919405522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.775862068965500,63708.21,5445.08,46.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.375,1.6346,32.0,7.25,1.1456,32.0,6.3125,1.57,32.0,5.3871,1.2096,31.0,5.7097,1.3,31.0,6.6,0.6928,25.0,2.0,0.8032,31.0,4.6333,1.1397,30.0,2.8125,0.9499,32.0,17636.0,2584.0,1611.0,2153.0,4.94,5.64,5.07,4.33,6024.0,920.0,0.134,0.19,0.125,17468.0,32902.0,1907.0,0.0,,99.04740303923790
to,speak,communication,verb,spreken,,,,,,,,,,,,speak,,speak,speak,0.26269828601099500,36.55263157894740,5.7368421052631600,100.0,855.7105263157900,5.03,5.398888888888890,1.0,0.47368421052631600,0.19915795962600000,0.2884480883985970,170.27544824683600,233.09709116538700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64377.1,5498.5,47.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.8529,2.2769,34.0,5.9355,1.1896,31.0,6.8235,1.671,34.0,4.7273,1.7281,33.0,4.4545,1.8924,33.0,6.3667,0.7951,30.0,2.125,0.927,32.0,4.0625,1.0588,32.0,3.4545,0.8199,33.0,24826.0,259.0,1379.0,9430.0,5.09,4.65,5.0,4.97,13747.0,187.0,0.305,0.039,0.193,24700.0,52862.0,1196.0,0.0,,99.49246757431730
to,talk,communication,verb,praten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,tap,communication,verb,tikken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,wave,communication,verb,zwaaien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,whisper,communication,verb,fluisteren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,write,communication,verb,schrijven,,,,,,,,,,,write,write,,write,write,0.2877960675933520,37.16129032258070,5.258064516129030,100.0,845.3548387096770,5.01,5.065714285714290,1.0,0.5161290322580650,0.20178705061232900,0.28879986865824600,170.89672763275700,226.25079936108700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,102800.75,8850.92,48.57,4.666666666666670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.1212,2.253,33.0,6.0857,1.3601,35.0,6.3143,1.6864,35.0,5.0588,1.5519,34.0,5.0,1.4771,33.0,6.5161,0.7565,31.0,2.6286,0.8972,35.0,3.3824,1.5907,34.0,3.5882,1.263,34.0,15768.0,324.0,1151.0,10882.0,4.89,4.74,4.93,5.03,8643.0,185.0,0.192,0.038,0.138,15764.0,53486.0,625.0,0.0,,99.97463216641300
to,nod,communication,verb,knikken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,add,verb_abstract,verb,toevoegen,,,,,,,,,,,add,add,,add,add,0.12846002439262500,33.458333333333300,5.208333333333330,100.0,919.0,5.07,4.18,1.0,0.6666666666666670,0.18732291667076600,0.26959016391076100,172.0306271523810,246.05891165482900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.363636363636400,60838.66,5201.13,48.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.942,35.0,5.6471,0.836,34.0,5.6364,1.2509,33.0,4.2059,1.4303,34.0,3.9429,1.8814,35.0,6.2424,0.9544,33.0,2.3529,0.836,34.0,3.7143,1.5037,35.0,4.1176,0.718,34.0,20234.0,1155.0,1429.0,8238.0,5.0,5.29,5.02,4.91,9891.0,452.0,0.219,0.093,0.153,20226.0,36233.0,1764.0,0.0,,99.96046258772360
to,appear,verb_abstract,verb,verschijnen,,,,,,,,,,,appear,appear,,appear,appear,0.27597107682504200,28.766666666666700,6.3,100.0,893.6,4.87,4.341666666666670,1.0,0.6666666666666670,0.21295316313107900,0.30982107037285700,190.11689963626900,245.0360833716560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.545454545454550,59967.69,5130.38,46.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.3871,1.8082,31.0,5.6667,1.325,30.0,5.1111,1.7708,27.0,2.7742,1.1559,31.0,3.0938,1.5882,32.0,5.6207,1.1571,29.0,3.75,1.118,32.0,3.8621,1.074,29.0,3.72,0.7222,25.0,8119.0,86.0,407.0,10914.0,4.61,4.17,4.47,5.04,6444.0,76.0,0.143,0.016,0.074,8113.0,22643.0,20.0,0.0,,99.92609927330950
to,arrive,verb_abstract,verb,aankomen,,,,,,,,,,,,arrive,,arrive,arrive,0.2708988487453640,34.25,5.65625,100.0,864.09375,4.4,5.0200000000000000,1.0,0.5,0.20582699508679100,0.32418681944480800,177.2370873131230,242.88442923988600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297671.54,26739.18,30.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0909,2.4167,33.0,6.2188,1.1655,32.0,5.6471,1.5508,34.0,4.2727,1.503,33.0,3.8125,1.6477,32.0,6.0323,0.9995,31.0,3.0303,0.904,33.0,4.0,1.0776,31.0,3.4848,1.2339,33.0,5912.0,168.0,367.0,2912.0,4.47,4.46,4.43,4.46,4632.0,156.0,0.103,0.032,0.063,5910.0,25874.0,21.0,0.0,,99.96617050067660
to,become,verb_abstract,verb,worden,,,,,,,,,,,become,become,,become,become,0.1698461571757480,30.870967741935500,6.032258064516130,100.0,852.516129032258,5.42,5.1500000000000000,1.0,0.5806451612903230,0.18955634352581300,0.3045097800247930,161.17642257821400,229.97874044606200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333330,63403.06,5418.85,45.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.3226,1.8208,31.0,6.2,1.249,30.0,5.8065,1.8036,31.0,2.1875,1.2103,32.0,1.9355,1.1053,31.0,6.2917,0.8888,24.0,3.6774,1.0591,31.0,4.7667,0.9894,30.0,3.8519,0.8904,27.0,38152.0,339.0,1967.0,30364.0,5.28,4.76,5.16,5.48,19634.0,287.0,0.435,0.059,0.26,38152.0,79315.0,153.0,0.0,,100.0
to,begin,verb_abstract,verb,beginnen,,,,,,,,,,,begin,begin,,begin,begin,0.3325010601077960,33.28,6.32,100.0,954.12,4.87,4.234444444444450,1.0,0.64,0.20806363621772900,0.2679105696553630,198.61800890375200,251.3295955813130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,60695.39,5186.74,48.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.9394,2.1734,33.0,6.2059,1.1827,34.0,5.8485,1.5977,33.0,2.8788,1.0078,33.0,2.5,1.3985,34.0,5.9394,1.1531,33.0,2.7429,0.8398,35.0,3.75,1.3919,32.0,4.2,0.6532,30.0,11985.0,360.0,1411.0,7497.0,4.77,4.79,5.01,4.87,8642.0,299.0,0.192,0.062,0.158,11908.0,43931.0,177.0,0.0,,99.35753024614100
to,believe,verb_abstract,verb,geloven,,,,,,,,,,,believe,believe,,believe,believe,0.24820254038331900,35.172413793103400,6.689655172413790,100.0,938.4827586206900,5.48,4.773333333333330,1.0,0.6551724137931030,0.2313044485773170,0.27753595250884800,217.22180324046800,257.99120775376700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.777777777777780,62112.27,5307.81,47.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.6667,1.972,30.0,6.625,1.293,32.0,5.6333,2.2133,30.0,2.2581,1.1905,31.0,2.3333,1.325,30.0,6.125,1.0533,24.0,3.1875,1.044,32.0,4.9286,1.4375,28.0,3.4444,1.0304,27.0,73326.0,829.0,5428.0,21186.0,5.56,5.15,5.6,5.32,27335.0,611.0,0.606,0.126,0.549,71100.0,86508.0,2437.0,0.0,,96.96424187873330
to,build,verb_abstract,verb,bouwen,,,,,,,,,,,,build,,build,build,0.27042556624661800,37.63157894736840,6.315789473684210,100.0,835.3157894736840,4.99,4.41,1.0,0.5526315789473690,0.1899731445543150,0.28446846586709300,158.66165276855700,201.78736485920900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101467.91,8740.49,46.99,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.697,1.6964,33.0,6.0857,1.2955,35.0,6.3333,1.3633,33.0,5.1515,1.6352,33.0,5.7647,1.2141,34.0,5.8667,1.2311,30.0,2.5714,0.9346,35.0,4.9375,1.3905,32.0,5.4688,0.8655,32.0,23468.0,937.0,1166.0,7228.0,5.07,5.2,4.93,4.86,12158.0,421.0,0.27,0.087,0.161,23403.0,59137.0,464.0,0.0,,99.7230271007329
to,choose,verb_abstract,verb,kiezen,,,,,,,,,,,choose,choose,,choose,choose,0.3279456045715970,37.48275862068970,6.310344827586210,100.0,949.7931034482760,4.93,4.495,1.0,0.6551724137931030,0.1997448597234400,0.2563162564240800,189.8342452899750,236.61826428214300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.466666666666670,65299.42,5575.6,50.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,1.954,33.0,6.4242,1.2317,33.0,7.2353,2.0588,34.0,2.6765,1.1812,34.0,2.9118,1.5972,34.0,6.0667,0.9638,30.0,2.4706,0.8484,34.0,4.5758,1.4777,33.0,3.8235,0.8214,34.0,16583.0,886.0,1699.0,6822.0,4.92,5.18,5.09,4.83,10015.0,517.0,0.222,0.107,0.201,16582.0,33048.0,641.0,0.0,,99.99396972803470
to,deceive,verb_abstract,verb,misleiden,,,,,,,,,,,,deceive,,deceive,deceive,0.27974329846905700,34.45,7.15,100.0,957.45,3.4,3.8255555555555600,1.0,0.75,0.2052236577314380,0.279157720218418,196.71059928676200,266.40107344360600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317331.07,28510.44,32.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.5455,2.2305,33.0,2.0968,1.279,31.0,3.9706,2.0071,34.0,3.0,1.5862,31.0,2.5938,1.3661,32.0,5.3548,1.3807,31.0,5.3235,1.4084,34.0,4.9697,1.5469,33.0,4.4545,1.3946,33.0,328.0,3.0,18.0,249.0,3.21,2.83,3.14,3.4,293.0,3.0,0.006,0.001,0.004,326.0,943.0,2.0,0.0,,99.39024390243900
to,forget,verb_abstract,verb,vergeten,,,,,,,,,,,forget,forget,,forget,forget,0.22645915236600400,36.57692307692310,6.6923076923076900,100.0,928.7307692307690,5.03,4.597777777777780,1.0,0.6923076923076920,0.23750113399763100,0.304965706952959,220.4224118947330,280.9717022730930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,63994.9,5466.61,47.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.3235,1.8899,34.0,3.5294,0.7759,34.0,4.0286,1.7645,35.0,2.5758,1.3034,33.0,2.8286,1.8281,35.0,6.1818,1.1403,33.0,2.9143,0.8741,35.0,3.6857,1.1898,35.0,3.9375,0.8992,32.0,22114.0,1183.0,2455.0,6157.0,5.04,5.3,5.25,4.79,13726.0,831.0,0.304,0.171,0.335,22114.0,35596.0,3181.0,0.0,,100.0
to,grow,verb_abstract,verb,groeien,,,,,,,,,,,grow,grow,,grow,grow,0.22032910792633300,27.393939393939400,5.212121212121210,100.0,919.7575757575760,4.87,4.269,1.0,0.5757575757575760,0.20935766468155900,0.26855169584904500,192.83608400896700,241.1847758196970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.333333333333330,62205.6,5315.21,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.5,1.5652,30.0,6.9355,1.1341,31.0,5.4516,1.6429,31.0,3.5806,1.3143,31.0,4.0968,1.3994,31.0,5.9167,0.9538,24.0,2.5313,1.0602,32.0,5.0,1.0328,30.0,4.0769,0.8737,26.0,17091.0,1697.0,1116.0,5472.0,4.93,5.46,4.91,4.74,9023.0,523.0,0.2,0.108,0.146,17051.0,53803.0,422.0,0.0,,99.76595869170910
to,improve,verb_abstract,verb,verbeteren,,,,,,,,,,,,improve,,improve,improve,0.1987080705922110,36.69230769230770,7.653846153846150,100.0,951.8076923076920,4.77,4.29111111111111,1.0,0.6153846153846150,0.1888334853558140,0.2385955462466630,180.0518190637080,225.07926197521700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76612.63,6566.38,50.76,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.4412,1.8972,34.0,6.9412,1.4939,34.0,6.1429,1.7751,35.0,3.0,1.5306,35.0,2.7143,1.4055,35.0,6.1875,0.768,32.0,3.9706,1.0428,34.0,4.9714,0.9996,35.0,3.8788,0.9131,33.0,8243.0,10.0,339.0,6208.0,4.61,3.27,4.4,4.79,5670.0,8.0,0.126,0.002,0.052,8240.0,15430.0,32.0,0.0,,99.9636054834405
to,know,verb_abstract,verb,weten,,,,,,,,,,,know,know,,know,know,0.2319675610310930,39.69230769230770,5.038461538461540,100.0,880.4230769230770,6.11,5.334444444444440,1.0,0.5384615384615380,0.2511912071983450,0.3041052471275090,220.04024476697900,238.43507804724300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.416666666666670,58692.25,5018.35,48.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.129,1.755,31.0,6.7,1.2423,30.0,7.0968,1.1738,31.0,2.1613,1.1667,31.0,2.3871,1.474,31.0,6.5909,0.7781,22.0,2.2333,1.0225,30.0,4.8065,1.4009,31.0,4.1739,0.8157,23.0,536165.0,16328.0,36217.0,123275.0,6.43,6.44,6.42,6.09,41363.0,3865.0,0.917,0.798,0.915,534107.0,662598.0,2253.0,0.0,,99.61616293491740
to,learn,verb_abstract,verb,leren,,,,,,,,,,,learn,learn,,learn,learn,0.3354909793329250,36.193548387096800,5.870967741935480,100.0,874.0,5.16,4.875555555555560,1.0,0.5161290322580650,0.22027387001535800,0.30957686976930200,192.07095269951600,241.92856484729900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.142857142857140,115647.4,9982.35,44.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,1.8423,33.0,7.5143,1.3389,35.0,6.6129,1.6978,31.0,3.2941,1.724,34.0,3.6061,1.5752,33.0,5.9667,1.4488,30.0,2.7143,0.8132,35.0,5.2941,1.0718,34.0,3.4545,0.8199,33.0,20520.0,1044.0,2887.0,8305.0,5.01,5.25,5.32,4.92,12133.0,617.0,0.269,0.127,0.298,20508.0,41668.0,281.0,0.0,,99.94152046783630
to,lose,verb_abstract,verb,verliezen,,,,,,,,,,,lose,lose,,lose,lose,0.22296034280435400,34.25925925925930,5.518518518518520,100.0,931.7037037037040,5.05,4.952857142857140,1.0,0.5555555555555560,0.22375375809184800,0.2809094033324510,208.7352197225870,257.65195463017300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.230769230769230,62248.7,5320.52,49.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.9091,2.1513,33.0,2.6176,1.0004,34.0,3.7188,1.9078,32.0,3.8182,1.4864,33.0,3.4688,1.6768,32.0,6.0323,0.9667,31.0,2.5,0.9682,32.0,3.8235,1.224,34.0,4.1,0.8699,30.0,26111.0,347.0,2078.0,6488.0,5.11,4.77,5.18,4.81,14953.0,255.0,0.332,0.053,0.269,26088.0,93548.0,413.0,0.0,,99.91191451878520
to,meet,verb_abstract,verb,ontmoeten,,,,,,,,,,,meet,meet,,meet,meet,0.20686417480075100,29.565217391304300,6.739130434782610,100.0,948.7826086956520,5.29,4.658888888888890,1.0,0.6956521739130440,0.18120865430076900,0.2502550559106520,172.02316893437600,232.99877234268600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.636363636363640,60982.57,5209.78,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.5714,1.9608,35.0,6.0909,1.1899,33.0,5.3636,1.5139,33.0,4.3143,1.2597,35.0,4.3235,1.5666,34.0,6.2813,0.9758,32.0,2.7059,0.9861,34.0,3.4118,1.1661,34.0,3.6471,0.836,34.0,51266.0,2036.0,4791.0,14109.0,5.41,5.54,5.54,5.15,23368.0,1160.0,0.518,0.239,0.501,50029.0,86959.0,2595.0,0.0,,97.5870947606601
to,melt,verb_abstract,verb,smelten,,,,,,,,,,,melt,melt,,melt,melt,0.270435852333446,35.36842105263160,4.894736842105260,100.0,936.7368421052630,3.93,3.075,1.0,0.631578947368421,0.2299859644774570,0.32026023078981800,215.62802759860600,295.3115191276770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.909090909090910,871771.14,79732.13,35.21,4.325842696629210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.5625,2.1056,32.0,4.8788,1.0662,33.0,4.3235,1.3874,34.0,4.4118,1.574,34.0,5.1471,1.4977,34.0,5.7576,1.256,33.0,2.9697,1.0294,33.0,3.4118,1.1145,34.0,3.5152,0.821,33.0,2021.0,111.0,174.0,659.0,4.0,4.28,4.11,3.82,1418.0,56.0,0.031,0.012,0.029,2014.0,4853.0,94.0,0.0,,99.65363681345870
to,protect,verb_abstract,verb,beschermen,,,,,,,,,,,protect,protect,,protect,protect,0.32267320346970000,35.32,6.08,100.0,891.28,4.88,4.698571428571430,1.0,0.56,0.19561167354218100,0.27554017291703700,174.3922144324330,228.34962204450800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,59908.66,5117.5,47.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.6563,1.9139,32.0,7.0,1.0572,34.0,6.4571,2.1692,35.0,3.4412,1.5754,34.0,3.5429,1.6097,35.0,5.697,1.4031,33.0,3.4,0.9008,35.0,5.1471,1.0328,34.0,5.0303,1.487,33.0,13088.0,309.0,747.0,5145.0,4.81,4.72,4.74,4.71,8086.0,203.0,0.179,0.042,0.11,13042.0,20804.0,326.0,0.0,,99.64853300733500
to,recognize,verb_abstract,verb,herkennen,,,,,,,,,,,,recognize,,recognize,recognize,0.24153491978149900,37.32142857142860,7.928571428571430,100.0,884.8571428571430,4.54,4.599000000000000,1.0,0.5357142857142860,0.17850649116349600,0.28039366736561800,156.78698031333900,218.67929041840300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63052.79,5387.85,46.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.1176,1.9215,34.0,6.697,1.0294,33.0,6.3438,1.4707,32.0,2.4571,1.3595,35.0,2.8235,1.6886,34.0,5.9677,1.2309,31.0,4.0,1.2553,33.0,4.5152,1.0765,33.0,3.5758,0.8539,33.0,82.0,1.0,12.0,2107.0,2.61,2.53,2.98,4.32,71.0,1.0,0.002,0.0,0.002,82.0,130.0,3.0,0.0,,100.0
